song_name,artist,song_uri,embedding
Education Of A Broken Heart,Jefferson Clay,https://open.spotify.com/track/5NTqQiOENGynvPhcpnxTAp,"[3.3408639876778152, 7.2569745643032695, 5.0244259269986555, -8.34915786512211, 6.503757228007703, -3.8053918531724586, -0.17013693265625418, 1.5863436311651689, -4.030013011402924, 3.23877554037486, 6.1696370351075, -2.356419536720335, -5.0720388080734375, 2.863923625974053, 0.9688658315601992, 0.18384188028573828, 1.033767819218982, 0.5882225093931384, -4.7851048827844345, 5.579670383644545, 4.636871827617648, 1.650099709926389, -3.453858388793572, -1.5240523143875528, -0.40781318900758234, 1.7310692979313207, -2.6248200157716433, -0.5334422537897687, -0.2818430107528989, 2.594860374062208, 2.215505980178849, 3.635205521037422, 4.776757810236327, 1.006366789788209, 2.6769579851024394, -1.4312683261645074, -0.569209234186187, -0.18043782334434208, 2.730010763951902, -3.316200322059252, 1.844404890270664, 0.6973167108518213, -3.2982797539189557, 2.925144586445299, -0.41484204042658046, -2.762252545416399, 2.6292180881398823, 2.014211172809914, 0.1813573804748833, -2.474981240886672, -3.537356836618938, 0.9680435183107426, 0.6479953652621969, 3.0750415029045253, -5.0453726374486, 0.29598645246214106, -1.428184752811417, 0.4453051601465457, -1.332622133945348, 1.228811696760802, 0.8873804139910957, -0.7541304150450462, -0.9254234332152713]"
Woof (butter version),"Sofi Tukker, Kah-Lo",https://open.spotify.com/track/1eW7uljq2Tv5UpUasBc7or,"[-7.045822547904682, -21.120351111433283, -4.677059786642617, -6.664429591241629, -8.266385587991445, -1.7028783621505548, 7.842407329849037, -10.82601944903961, -6.285149493531899, 5.494159044084998, 5.1617698002561205, -0.6703304265572513, 0.4564551050008773, -2.777552539576955, -2.734638957314702, -3.421354834111681, 1.4562008972004832, -3.7278414953562704, -4.304247215841164, 7.381064074223761, -1.1584618741933088, 4.809054569939509, -1.9762082410839332, -4.438958486200207, -1.2340570493170364, -1.2370825469394457, -1.4181129091550906, 0.9797432063627785, 2.961775252938918, 2.7518426759397694, -1.154381506902572, -0.6396264940156856, -0.957779065596221, 2.5126200545283677, -4.923672278096236, -0.653808034199863, -3.550752513219459, 4.4594507926632785, 1.9454435195488593, -2.475167024278998, -1.3685843482256443, -0.9542369674459454, 3.525192164356376, 0.45666386327880315, -0.2922584394802728, 1.5969574000007394, 3.500037055588173, -0.13524665841560043, -1.6302868571542077, 2.4947407489955333, 2.50266433202927, 2.131549441274307, 0.08558848892263586, -1.7073482063706276, 1.9122861720699804, 1.2927821042825052, -1.1260405665404318, -3.367778858887103, 0.1549301274342082, 0.9305607954168654, -0.788776235206658, 0.032920957113342135, -1.7722880034722546]"
Love It When I Need It,"Boy Amor, Bipolar Sunshine",https://open.spotify.com/track/51CVZiEVfdfgHRuXFAi24i,"[-3.007915577839813, 8.772566465294414, -8.934130464827147, 8.178724222288757, -5.358616951248754, -7.0260071104172654, -4.8288244751978775, -0.1442448604462858, 4.954051303270075, 2.622974799175187, 1.1652733470819114, 2.49064068765003, 6.055137631681158, -1.950678576427704, -1.9746737329551842, 0.6694080721559862, 3.1195483284736856, -1.190899441001625, 1.3547961634594472, 0.5963858153028774, 2.5612918101673703, -0.5399373392489996, -0.020699891644010263, 0.13396749788301893, -4.506327149042206, 0.6716037722080661, -0.20152132977474327, -0.7887732087628838, 1.4949038329062763, -0.019928193830725683, 2.436162639873337, 1.9866965987612486, 4.363734792273337, -0.4227493024808787, 3.0480869301864764, -0.45043272385878985, -1.0637620229793734, -0.300946008596375, -1.1525799019355971, 3.3425804194552837, 0.006153782482912752, -1.2342116544705672, 3.911532665235959, 1.780534231439657, -0.14024464557171062, -2.5494258706201975, 1.0340329160038946, -1.4378235125097887, -2.7072536053639173, 1.7639605959600597, -1.1497032772155784, 0.2993526618268493, -1.5999651045522032, -3.5717454859400464, -0.13666553219208688, -0.28488558141878584, 0.6199619906037068, 2.5744455905042973, 0.47458533809624837, 2.09023165683899, 3.940820717318149, -1.4216228646793363, 0.9745504832211372]"
electric feel,Boy Amor,https://open.spotify.com/track/4gXZC9xEX24updB0WE31X6,"[-12.475465858172392, 3.2395772179995497, 1.9020767461182233, 2.8894618192931723, -4.31551965831715, -4.203858688549701, -7.120155289756137, 0.9356510699407496, -0.026152099746663007, -7.452699676289448, 0.03921747305384555, 0.323800171156793, 1.3461313932467573, 2.918018241132258, 1.2719223918104006, 2.402457729316666, -5.136216947313689, -7.488810166346274, -1.5134634411989456, 3.746430952527535, 1.5159531351107796, -3.0392008816695926, 1.4123812703925163, 2.631504042005211, 2.598314059606273, 2.6073119339371824, 3.0195440410506147, -4.040060328080041, 0.37300923669152597, 2.301932209471956, -4.509462597092006, 1.7383609365026895, -0.39786285268005284, 3.835937893612292, -3.502036167826532, 0.13747623366249262, 0.9362071150127257, -2.5707382560946965, -1.7155602944325037, -3.2559485042515024, 3.1241149462809847, -3.136781447957626, 1.4920337827880406, -0.9443667081217507, 2.291298837796205, 1.1798821470477914, 1.3957997510888893, -2.3711096775508165, 1.8496435726560416, -3.63506277806607, 0.24633891792691506, 1.1562619785981219, 1.9628554408346766, -1.8507935543305118, -0.2748684141075406, -2.9987728542730983, -1.08832653593547, -0.5682948238376034, -0.5772743149739457, 0.10391179984205591, 1.4843278113474754, -1.3729920717430195, 0.5927626365980186]"
Dopamina - Remix,"Cancamusa, Gepe, Marcelo Aldunate",https://open.spotify.com/track/4N7rA6D6PIYmOsnXKAsqzZ,"[-3.9827048075022753, 0.28025128717340037, -6.940146040505346, 4.617109028849379, -2.743151311851432, -3.5132746873554086, 8.283978329037186, -12.683360256165281, -0.09657267091596239, 0.9916011889696671, 2.7087097668557356, 0.3475531479437185, 2.404418253633972, -0.2834112533974426, 0.3700763847992059, -5.646407693807508, 8.91055155194958, 1.4838410267542705, -4.989875450361263, 2.007524160097328, -1.3669866499442072, -0.2698254037550367, 1.2256960665973324, -0.4348223928663258, 2.170089662450229, 0.2676874603788366, 0.8762640225025429, -2.3534686375874183, 5.743706178458888, -5.828423049535673, -1.790974259762139, 0.03023369601248988, -4.691385225166365, -0.573480064144368, 1.7967030831648743, -0.9154444390593428, 2.7083578354396516, -0.7709634823924043, -2.94483834900766, -0.8095241888650888, 1.1211836203012366, -0.5052802751520158, -2.941905170780155, 3.939076212642014, 0.13450315052929898, 0.10942365078313086, -3.4962281141957865, -0.8669561707330317, 2.887586472645625, -0.38525835576542466, -2.0553077902648837, -2.9685061742684766, 2.783311705386137, 2.3503532057162313, -2.067589768070723, -1.352287461712585, 1.0645979434703896, 0.8379789033389131, -0.8965492015293692, -1.4222762008323186, 1.5391246306306272, 0.7101084190608059, 1.3714400823743689]"
Lie to Me,Moon Age,https://open.spotify.com/track/2tnvPY9nZ5VT3YSHTylzrV,"[1.7457267414342137, 10.814640736808071, -2.2416850860786344, 6.138299084828212, 0.8772343153669334, -0.04303175818410955, -1.8142614011285367, -3.1865161383259486, -5.05700407206888, 1.9168280502417638, -1.295229973897362, -1.6756938926232097, -1.2497834811999255, 3.9525819043602817, 0.3430996447931224, -0.26282476001963523, 0.09426894846522968, -3.9813971301264304, 0.7831329260956458, 0.30703847742052087, -1.3048052496953133, -1.0035345338448765, 0.15389287262577256, 1.1944431469917842, 1.3223500406547992, -1.4826458134249765, -1.7825024345970726, 3.0114596441237738, -0.4356305654576991, 0.5979708782039139, 4.098493163683738, 4.603414219863311, -0.20562876166504476, 4.020306146138481, -0.32265163307712663, -1.5652997468687773, 0.8984645348162692, 0.9307165439856441, 1.9657703035032885, -3.814752036636123, 0.9228587740412545, 0.8940956627830411, -0.7106449128716293, 0.5786095718729224, -0.5406833654069285, 1.3692336278183286, 2.993221949650973, 4.427314756826018, 2.770086503029073, 0.3484880133021938, 0.19622043756945415, -0.5683850422356862, -3.5774655917453266, -0.2857401892571863, 1.0068482638523102, 0.08196283479541888, -0.6286119727295277, 1.7242592453995311, -0.12415212519705635, -0.18371112816276478, 0.411717282446123, 3.0344210828422757, 3.5002230156463674]"
Better Than,Lake Street Dive,https://open.spotify.com/track/4WMMaqVZIlUnDvICcXWgeZ,"[6.49958639645011, -16.803448756778863, -8.192200402851835, -4.647080874355393, 2.1524897883589236, -1.9469401743379002, -5.043716583078549, 7.947880677889713, 2.2533108510579143, 10.194481661654601, -1.8635926953240478, -0.05896075122014563, 5.738961679050116, 2.0037301994175567, 12.405911481111909, -1.0248661136665087, -2.0861741099145545, -3.7133118991853777, 3.0335409857554163, -1.9003998032855167, 2.913769825994823, 5.579492891076371, 4.680395450041342, -2.629615824711956, 5.1045724246941795, 0.9459330421369347, 4.593842529968154, 1.6702635517530704, 4.5954090346862815, 4.7349224836413635, -0.05772079230538262, 1.058460236335275, 0.4109480662144237, 1.035291336211629, -0.09755219174606578, 4.598826423537897, 2.568714881940089, 2.4501203560572526, -2.7193238925089545, 0.49961162357631034, -2.292504939116301, -0.6370426580180983, -2.280533887408541, 0.08931835096165873, 1.9725200905640412, -3.2999199235749708, 2.2101795746677757, 2.6440095848196026, 1.9898769062354251, -0.20362095587778722, 1.2537027364136932, 0.9971039936081918, 1.1789048333850285, 1.5578180289527466, 1.4943380514743316, 0.051347805022951234, 1.939681259548758, 0.7925214757448638, -0.7837313558025163, -1.0076391534069244, 1.2069737496368547, -0.9471645822397791, -0.7393643989580074]"
godless,YAS,https://open.spotify.com/track/7btUqjoqjgQ2FzJu5U2Fz0,"[10.335142827659265, -3.8500907457865123, -11.448208913409596, -0.1779121859047467, 4.822033320051087, 1.6687448151069595, 0.11899230150768579, 2.3329559965954116, -4.883031897358837, -0.5506407109809868, 2.1935772739794994, 2.5568477796832267, -1.5664612048387534, 2.13006319730147, 0.06172581592513291, -2.0226791939383277, -1.4701245329952244, -1.3819870877175164, 2.263743091185821, -1.5664806632239612, -3.7629705155648465, -3.500213197317654, 7.363634688041178, -2.393350200596979, 1.4486494814722446, -0.5496417517252065, 1.8134929023845625, -1.3907392487460961, -1.977634889179863, 0.07590589926018884, -1.89595411680047, -4.318722361894925, -2.246008017863266, -1.078428065556806, 2.1513371684601177, -8.464608920949827, -5.560589780304868, -3.894443850739891, -0.888138363764027, -2.657288410751562, -2.137687348724904, -0.3087686996859165, -0.3391871728664958, -3.1500532146394304, 3.182132960429238, -2.77819326980445, 2.1510964379921456, -0.7874568521942447, -0.4556709980579834, 0.12958152925192087, 1.651349203791822, -0.9989357181009185, 1.5389621607643664, 0.4221584078336774, -1.2833575362799978, 1.4590826784762678, -2.746847282123261, 0.4434104948952138, 3.0962390073500243, -1.2648188216165082, 3.588561695664633, 0.842505710596539, -1.0474906431634137]"
Time is Running Out,Moon Age,https://open.spotify.com/track/3vcUGZFZvgFUuoKR9B3r80,"[4.8476138292129765, 11.122086275738122, -0.5811377473617569, 1.3922778733155183, 0.42465132736450645, 2.3875938080560286, 0.8804375794459001, -0.37728724941987496, -7.028205594997568, -0.533945728484075, 3.8920099525654432, -0.43572085911625136, 5.2653364233304085, 3.703862478852021, 0.515098448808569, -6.959252576052867, 2.92580907426909, 0.6931130037587834, 1.0711979522313553, -1.6498407547476253, 0.4385798494220237, 0.6562325943883923, 0.7907247310981314, -0.8988579532853628, 0.8122994446282655, -1.5860558580700157, 0.44680466603706914, 3.6055529229574548, -1.7527649677194008, -2.6877050083526304, 0.40734899686302944, 1.8999932872395988, -1.9642009862812693, -1.0341368722075523, -1.6514158508924013, 0.47823632625631995, -0.45844071906833633, -1.6946754944451319, 1.3475939794036431, 1.354532034769822, 1.23472006379399, -0.3701780150713383, -3.0892813246639372, 0.4524393267000197, -1.6135273474814533, -0.3368696670987219, 1.2908210489875789, 1.3634736722255991, 2.2107047086614, 2.772348085540625, 1.339961947776205, 2.3219547529781464, 2.3017883353640514, -0.5368996622230017, 0.7354110685875024, 1.4729061004703943, -4.804263968395175, 0.4539881936728048, -1.6460321499821395, -2.394113369366124, -0.4043952241339567, -1.0411819998041365, -0.5881146025420636]"
Traveler,Eric Bearclaw,https://open.spotify.com/track/3pXOIoOTRDgmsbYZQz5cym,"[1.888574812885957, -4.711727856097484, 17.782691525064376, 0.5255637636231193, -5.1052491731794944, -2.93460544276569, 11.870248944747669, 5.321700492821652, 2.1600138173633825, -0.9249628946556268, -4.250492290082397, 7.9371075491133025, -1.038684763452336, 3.5297119638829493, 3.4713411402321306, 0.501564843745236, -3.4609998972905878, -0.039701079014848685, -1.3282893334180292, -0.11123710311487663, 0.7473712705932124, -1.2248364573914274, -5.0740382197396885, -0.768783739792624, -0.49345630134728274, 1.7530884592471372, -0.7248389106371071, -1.1082390254957677, 2.429215470703846, -1.2421658447809059, 1.7460022871103122, 1.462151371061375, -2.135243329309064, -1.4294696562296907, 0.26175993174502804, -1.3269486308650158, 0.4927406152195083, -0.24328695342408824, 0.893881039298509, 0.9986416692821756, -2.759651273976236, -2.1896825389586, 0.41976527723245133, 4.019572658890134, 2.1271628265358373, 2.0326625064045762, 0.09055689617061706, 0.6531322107351227, 1.8964713710901953, 1.3644601133820518, 0.23947927678277237, -4.226678563863689, -2.46893688331984, 0.35650204836271765, 2.3011608888374853, -0.461573493737235, 0.18535581882720945, 0.0447303222077281, 1.629788142528862, -0.979088649515647, 0.8194584943943699, -2.128650253115211, -0.3515054146611731]"
Collect 200,Collect 200,https://open.spotify.com/track/5wMhlHcon8U2WNA05QMUb6,"[-7.479764972511796, 7.8827729416169845, -3.521697032772529, 8.133834977373283, -5.362185352619961, -3.6857497764736724, -1.726097054215309, -3.041562178542684, 3.9450808533088426, 7.5716352377570235, 0.7275472553848912, -5.0547978361321, 2.851582876577798, -1.8342927301494072, -3.13667959698238, -0.6117566207393647, 0.31099292419727087, -0.1678816496723311, 2.8432697591931646, -5.652410822954354, 2.6274434552215844, -2.6385248405374826, -0.8899747050767066, 0.08293812154466064, 2.616364218729151, 0.1579122850156042, 1.9061884686909074, -3.989618868920639, 1.4513721247221087, 1.3325585795652477, 2.0793502067277716, -1.218479204094064, 0.7968329910611446, -3.598717036812837, -3.059283013023009, -3.198094269542325, -1.503563533366118, 2.6685329511109424, 1.7217017492696345, -1.054367573396633, 3.7026084344416086, -3.277739691196003, -0.8046065803936447, 1.2602551202222858, -3.6855589958826735, -4.442551301579154, 1.1289160343220686, -2.3423586224442317, -2.9091652001360173, -2.9667622508699885, 1.134582407861739, -1.9471654188557712, 0.1273176361932576, 2.440892591701968, 1.763062611503239, -2.658610389357481, -1.4441231301028068, -1.1323005644627548, 0.892296400665623, -3.324369240161079, -2.6662913982272882, 1.405507354119867, -2.324403740899572]"
Wrap Your Arms,ViVii,https://open.spotify.com/track/3e0ZL2Wy0OH28zfaz44IBB,"[8.588440130612806, 5.03309570229611, -1.3430307454454415, -6.85824258978208, -3.6854146068751135, 3.2959069527140454, -0.5296182660687746, 0.10673396202436769, -1.1291176151099402, -5.353818221269096, -4.388385359969649, -0.8713987167254414, 4.189813313902222, -6.006527357735759, -1.5159329513073878, -3.0962268322627313, -0.5991939142956905, -3.7107275870656387, 3.244454890574652, 2.649541131164279, -2.7283114273325406, -1.7923020779444059, 1.1872025267083464, 0.6752959522529537, -0.20300950444728766, -3.2108052507251776, -0.08053942024509383, -0.743520247457841, 0.2453664703891261, 3.9814268442501755, 0.10833212440257046, 1.2514079155438556, -1.8345949143673532, 2.7986880077394427, 1.230748187508585, -1.1976098879157022, 1.2048623897145605, 2.5937671109285727, 0.3116488311218708, 3.1400940451542496, 3.0711392775858246, -0.004697653740387747, -2.3095208223357693, -2.534512951298539, 0.05793535840538229, 1.3658401002555303, -2.872126699000923, -0.8969397010161083, -1.656654833880761, -1.2699842132702441, 1.990155771749454, 1.1405383199975032, -1.198274377749333, 1.3479863132287928, -2.222617580332338, -0.5842466758174494, -1.2490533270145745, 2.9421583014657644, -2.1929069107865438, 0.36016740265001307, -0.36279105360112107, -1.302189701449264, -0.905265290906845]"
